+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                         ;
+---------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                     ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:18:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:18:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:18:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:17:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:17:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:17:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:17:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:17:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:16:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:16:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:16:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:16:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:16:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:15:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:15:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:15:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:15:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:15:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:14:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:14:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:14:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:14:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:14:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:13:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:13:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:13:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:13:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:13:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:12:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:12:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:12:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:12:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:12:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:11:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:11:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:11:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:11:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:11:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:10:MUXI|g_stage4                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:10:MUXI|g_stage3                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:10:MUXI|g_stage2                ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:10:MUXI|g_stage1                ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:10:MUXI                         ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:9:MUXI|g_stage4                 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:9:MUXI|g_stage3                 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:9:MUXI|g_stage2                 ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:9:MUXI|g_stage1                 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:9:MUXI                          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ALU0|MUX_ALU_OUT2|\G_NBit_MUX:8:MUXI|g_stage4                 ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
